,Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level,Sleep_Hours_per_Night
2623,S3623,Liam,Johnson,student2623@university.com,Male,24,Engineering,81.5,88.68,63.51,74.16572280178838,52.42,1.28,65.85,66.46578614008942,C,5.3,Yes,Yes,unknown,Medium,1,4.7
2624,S3624,Maria,Davis,student2624@university.com,Male,22,Engineering,99.11,89.9,54.1,82.41,79.17,9.7,77.24,68.2235,C,25.1,Yes,Yes,High School,Medium,4,6.6
2625,S3625,Emma,Smith,student2625@university.com,Female,24,CS,84.28,59.78,79.68,98.38,58.8,2.39,82.63,70.13000000000001,C,27.3,No,No,Master's,Medium,9,7.4
2626,S3626,Sara,Johnson,student2626@university.com,Male,23,CS,98.77,75.56,74.4,83.91,68.87,4.48,71.26,70.6455,C,29.9,No,No,Bachelor's,Low,10,5.6
2627,S3627,Emma,Davis,student2627@university.com,Female,22,Engineering,52.87,48.34,60.11,99.24,63.46,0.23,75.01,58.7,D,13.6,Yes,Yes,Master's,Low,7,5.3
2628,S3628,Sara,Smith,student2628@university.com,Female,22,Mathematics,56.95,68.13,60.62,71.72,81.52,5.5,77.16,64.8675,D,19.0,No,Yes,unknown,Medium,10,7.6
2629,S3629,Omar,Johnson,student2629@university.com,Male,18,CS,72.57,99.93,63.89,94.89,92.52,3.82,75.6,76.066,B,26.6,Yes,Yes,High School,High,6,5.8
2630,S3630,John,Smith,student2630@university.com,Male,18,CS,69.24,49.53,57.47,60.25,81.67,2.5,54.52,54.853,E,16.6,Yes,No,PhD,High,5,5.2
2631,S3631,Omar,Smith,student2631@university.com,Female,18,Business,89.14,96.85,82.61,75.12164785553047,77.13,9.86,70.25,79.75608239277653,B,13.2,No,Yes,Bachelor's,Medium,10,6.8
2632,S3632,Ali,Johnson,student2632@university.com,Female,23,CS,58.03,89.46,79.08,85.13,83.45,4.28,60.22,75.8455,B,6.2,No,Yes,High School,Low,10,7.1
2633,S3633,Maria,Johnson,student2633@university.com,Female,21,Business,98.8,98.33,66.45,68.57,51.5,4.14,76.69,71.4515,C,14.9,No,Yes,High School,Low,1,7.9
2634,S3634,Sara,Smith,student2634@university.com,Female,19,Engineering,65.75,50.77,63.87,74.16572280178838,56.14,4.63,87.9,60.97928614008942,D,7.0,No,Yes,High School,Medium,4,4.2
2635,S3635,Emma,Jones,student2635@university.com,Female,23,Engineering,76.1496214988645,52.81,61.9,83.56,54.75,1.16,78.97,59.519000000000005,D,14.1,Yes,Yes,None,Low,3,4.9
2636,S3636,John,Johnson,student2636@university.com,Female,24,CS,63.74,41.01,57.01,66.67,54.91,3.93,61.09,51.241,E,13.6,No,Yes,unknown,Low,3,7.9
2637,S3637,Sara,Davis,student2637@university.com,Male,18,CS,78.97,83.48,45.14,78.63,63.02,3.36,60.39,58.385999999999996,D,21.2,No,Yes,PhD,High,1,6.7
2638,S3638,Emma,Williams,student2638@university.com,Male,22,CS,52.93,78.65,56.09,64.97,76.6,4.65,51.85,61.01700000000001,D,14.2,No,Yes,PhD,Low,3,8.0
2639,S3639,Maria,Brown,student2639@university.com,Male,23,Business,75.36161862527716,50.68,59.27,89.19,55.73,8.57,71.32,57.537000000000006,D,14.6,No,No,Bachelor's,High,10,6.2
2640,S3640,Omar,Smith,student2640@university.com,Male,22,Business,87.29,87.47,72.86,65.62,96.76,1.93,71.64,74.811,C,12.2,Yes,Yes,None,Low,10,6.3
2641,S3641,Maria,Smith,student2641@university.com,Female,24,Engineering,59.33,57.95,86.43,76.75,92.71,6.08,61.82,71.745,C,20.2,No,Yes,Master's,Low,8,5.9
2642,S3642,Ahmed,Brown,student2642@university.com,Male,22,Business,61.78,48.1,63.74,75.12164785553047,98.58,0.38,88.21,64.38558239277653,D,14.7,No,Yes,PhD,Medium,4,7.5
2643,S3643,Ali,Jones,student2643@university.com,Male,22,CS,74.88505488474205,65.35,96.69,89.59,52.13,3.17,69.32,75.2625,B,28.7,Yes,Yes,Master's,Low,7,7.0
2644,S3644,Ahmed,Brown,student2644@university.com,Female,20,Engineering,76.1496214988645,45.46,89.64,81.02,92.57,4.73,83.47,73.286,C,27.3,No,Yes,unknown,High,2,6.0
2645,S3645,John,Johnson,student2645@university.com,Male,21,Engineering,71.87,55.79,99.09,59.61,90.19,0.74,82.0,77.92,B,10.9,Yes,Yes,High School,Medium,7,4.9
2646,S3646,Sara,Brown,student2646@university.com,Female,19,Business,75.36161862527716,62.28,92.57,60.77,95.11,5.44,80.24,77.4555,B,15.1,No,Yes,High School,Medium,6,4.0
2647,S3647,John,Smith,student2647@university.com,Female,19,CS,67.34,91.11,77.0,75.26977360574269,76.4,3.1,95.4,79.44598868028713,B,20.9,No,Yes,PhD,Medium,8,4.5
2648,S3648,Omar,Brown,student2648@university.com,Female,18,Engineering,84.95,87.55,75.91,78.83,89.39,9.93,50.79,73.247,C,5.4,No,Yes,High School,High,8,4.5
2649,S3649,Emma,Williams,student2649@university.com,Female,20,Business,54.51,66.57,47.77,77.42,52.56,6.31,53.4,53.203,E,10.7,Yes,No,None,High,8,6.8
2650,S3650,Maria,Davis,student2650@university.com,Female,23,Engineering,94.42,83.47,83.34,63.69,53.79,2.44,86.11,75.8055,B,12.1,No,No,High School,Medium,10,7.8
2651,S3651,Ahmed,Johnson,student2651@university.com,Male,23,CS,95.47,74.12,76.01,84.7,55.93,1.03,67.68,68.9655,C,15.1,No,Yes,unknown,High,4,6.3
2652,S3652,Liam,Brown,student2652@university.com,Male,19,Engineering,55.25,60.45,70.42,94.45,95.74,0.41,99.33,72.497,C,27.2,Yes,Yes,None,Medium,9,6.1
2653,S3653,Ahmed,Smith,student2653@university.com,Male,21,CS,99.54,83.55,81.6,52.18,53.06,0.91,60.82,70.611,C,7.4,No,Yes,unknown,Medium,8,4.7
2654,S3654,Omar,Davis,student2654@university.com,Female,22,Engineering,64.88,81.01,66.64,70.86,55.01,6.8,59.17,65.168,C,6.6,Yes,Yes,High School,Low,4,8.5
2655,S3655,Ahmed,Johnson,student2655@university.com,Male,24,Mathematics,75.68118451025057,77.15,71.43,79.68,96.52,8.55,79.41,73.8345,C,21.6,No,Yes,None,Low,2,7.7
2656,S3656,Omar,Smith,student2656@university.com,Male,18,Engineering,50.25,77.08,63.9,74.16572280178838,55.37,1.57,63.97,63.749286140089424,D,14.1,Yes,Yes,High School,Medium,1,6.1
2657,S3657,Liam,Jones,student2657@university.com,Male,21,Engineering,70.43,80.98,83.04,50.98,93.49,4.02,67.02,75.613,B,9.4,Yes,Yes,None,Low,2,4.5
2658,S3658,John,Williams,student2658@university.com,Male,19,Engineering,81.49,63.07,92.6,60.53,89.46,3.54,96.05,79.36449999999999,B,22.5,Yes,Yes,Master's,Medium,5,8.2
2659,S3659,Maria,Jones,student2659@university.com,Female,20,CS,74.88505488474205,92.14,90.45,53.09,52.01,6.45,51.31,75.0895,B,11.1,Yes,Yes,None,Medium,5,4.8
2660,S3660,Sara,Williams,student2660@university.com,Male,18,CS,91.84,49.74,87.16,78.45,51.09,1.83,76.56,67.906,C,19.1,No,Yes,Master's,Low,10,7.4
2661,S3661,Emma,Brown,student2661@university.com,Female,19,Mathematics,85.83,93.03,40.83,82.27,76.72,9.53,66.74,61.862500000000004,D,15.2,Yes,Yes,High School,Medium,2,5.7
2662,S3662,Sara,Johnson,student2662@university.com,Female,23,Engineering,67.51,60.54,94.71,57.99,99.86,7.29,67.3,76.364,B,14.0,No,No,None,Medium,4,8.3
2663,S3663,John,Brown,student2663@university.com,Male,18,CS,86.72,47.5,56.49,66.65,93.94,9.55,62.39,57.033500000000004,D,23.0,Yes,Yes,PhD,Low,8,6.9
2664,S3664,Emma,Williams,student2664@university.com,Female,19,CS,97.02,76.0,93.28,66.49,65.5,2.77,56.74,74.83600000000001,C,20.3,No,Yes,unknown,Low,1,5.1
2665,S3665,Ahmed,Williams,student2665@university.com,Female,23,Engineering,54.65,62.56,51.82,90.99,69.32,5.88,51.72,55.9015,D,17.8,Yes,Yes,None,Low,2,4.1
2666,S3666,Liam,Williams,student2666@university.com,Female,24,Business,75.36161862527716,88.93,66.38,59.73,69.4,7.32,99.38,73.98400000000001,C,8.2,No,Yes,None,Medium,2,5.1
2667,S3667,Liam,Davis,student2667@university.com,Female,23,Business,73.17,65.85,84.96,77.42,86.71,7.11,83.02,75.797,B,19.6,Yes,Yes,Bachelor's,Medium,5,5.8
2668,S3668,Ali,Smith,student2668@university.com,Female,22,CS,74.9,80.11,78.42,89.15,67.06,0.21,88.86,75.89850000000001,B,22.3,No,Yes,PhD,Low,2,7.5
2669,S3669,John,Johnson,student2669@university.com,Female,20,Mathematics,77.11,58.5,64.96,91.48,57.39,9.98,53.25,59.408500000000004,D,25.4,No,Yes,unknown,Low,8,5.1
2670,S3670,John,Brown,student2670@university.com,Female,22,Engineering,65.03,52.57,80.72,83.33,87.36,9.28,50.74,66.408,C,12.5,No,Yes,None,Low,3,5.3
2671,S3671,Maria,Brown,student2671@university.com,Male,19,Engineering,76.1496214988645,63.28,72.94,64.98,72.9,1.2,80.01,67.5965,C,11.6,No,No,unknown,High,3,6.2
2672,S3672,Sara,Jones,student2672@university.com,Male,24,Engineering,82.25,76.41,56.54,91.15,53.84,5.44,86.19,64.8605,D,23.7,No,Yes,unknown,Medium,8,4.2
2673,S3673,John,Williams,student2673@university.com,Female,21,CS,78.89,79.42,78.78,75.26977360574269,89.5,3.15,69.74,74.69898868028713,C,16.7,Yes,Yes,None,Medium,1,7.8
2674,S3674,John,Williams,student2674@university.com,Female,24,Mathematics,75.68118451025057,74.69,52.25,85.22,79.27,8.79,69.39,62.60850000000001,D,15.1,Yes,Yes,None,Medium,4,4.4
2675,S3675,Ahmed,Williams,student2675@university.com,Male,24,CS,73.85,99.28,81.64,53.37,74.47,6.98,69.22,78.3235,B,9.0,No,Yes,None,Medium,7,7.7
2676,S3676,Ahmed,Brown,student2676@university.com,Male,24,CS,67.81,81.47,40.19,52.16,83.67,2.24,57.64,56.1765,D,15.9,Yes,Yes,Master's,High,5,5.3
2677,S3677,Emma,Jones,student2677@university.com,Male,22,Business,74.55,95.89,72.93,84.77,75.27,0.34,87.7,78.082,B,23.2,No,Yes,Bachelor's,High,3,6.3
2678,S3678,Omar,Smith,student2678@university.com,Male,21,Engineering,96.09,47.08,64.06,97.24,82.42,2.92,60.76,59.758,D,16.3,No,Yes,PhD,Medium,8,6.1
2679,S3679,Omar,Davis,student2679@university.com,Female,23,Business,74.03,43.68,58.19,88.69,93.37,0.38,66.22,57.9195,D,26.8,No,Yes,Master's,Low,5,5.3
2680,S3680,Ali,Johnson,student2680@university.com,Female,19,Engineering,50.7,58.66,70.94,91.57,80.68,1.41,83.56,68.292,C,5.1,No,Yes,None,Medium,6,5.3
2681,S3681,Omar,Smith,student2681@university.com,Male,20,CS,71.94,48.2,78.72,77.25,82.98,6.36,50.01,63.518,D,9.5,No,No,PhD,Medium,1,8.7
2682,S3682,Maria,Brown,student2682@university.com,Male,21,Mathematics,91.03,71.55,97.92,65.23,80.69,7.45,88.31,82.00500000000001,B,20.4,No,Yes,Master's,Low,3,5.5
2683,S3683,Ali,Davis,student2683@university.com,Male,19,CS,89.0,71.14,89.98,75.26977360574269,76.56,4.68,94.95,79.67298868028713,B,21.8,No,Yes,Bachelor's,Medium,10,4.9
2684,S3684,Emma,Davis,student2684@university.com,Male,21,Business,75.67,74.5,83.03,85.6,58.6,6.0,52.58,70.164,C,11.9,No,No,Master's,Low,4,5.3
2685,S3685,Ahmed,Davis,student2685@university.com,Female,22,CS,74.88505488474205,84.71,68.74,83.77,66.78,1.56,79.58,71.55499999999999,C,28.5,No,Yes,High School,Low,10,7.5
2686,S3686,Omar,Williams,student2686@university.com,Male,19,Business,73.25,98.28,63.53,97.34,84.66,3.17,70.42,74.0365,C,13.3,No,Yes,None,Low,10,5.5
2687,S3687,Sara,Johnson,student2687@university.com,Male,22,CS,78.19,92.7,41.95,68.36,71.27,7.13,53.92,58.944500000000005,D,15.3,Yes,No,Master's,Medium,4,4.9
2688,S3688,Ahmed,Brown,student2688@university.com,Male,18,Engineering,99.99,47.1,61.55,51.98,70.31,3.65,84.11,58.824,D,29.4,No,Yes,unknown,Low,5,6.1
2689,S3689,Liam,Brown,student2689@university.com,Female,19,Business,82.21,60.31,90.9,95.42,87.96,3.49,80.62,77.272,B,17.0,No,Yes,None,High,9,4.6
2690,S3690,Maria,Davis,student2690@university.com,Female,21,Engineering,84.71,55.35,63.04,74.16572280178838,50.28,1.94,82.13,60.20628614008942,D,20.3,Yes,Yes,High School,Low,4,6.0
2691,S3691,Ahmed,Brown,student2691@university.com,Female,18,Business,74.57,50.61,67.7,84.87,83.95,5.95,90.67,66.269,C,18.5,No,Yes,High School,Low,7,8.3
2692,S3692,Maria,Johnson,student2692@university.com,Male,22,Business,75.36161862527716,72.68,56.31,93.66,74.46,8.1,64.35,62.8805,D,9.4,Yes,Yes,Master's,High,8,5.9
2693,S3693,Maria,Johnson,student2693@university.com,Male,22,Business,90.65,73.2,56.45,65.51,68.84,4.69,83.85,63.8515,D,29.8,Yes,Yes,unknown,Medium,7,6.6
2694,S3694,Maria,Jones,student2694@university.com,Male,21,Mathematics,74.75,53.63,43.71,74.14574324324325,67.03,1.16,87.17,54.43528716216216,E,6.5,No,Yes,Master's,Low,2,7.9
2695,S3695,Emma,Jones,student2695@university.com,Female,18,Engineering,99.73,82.71,76.83,74.16572280178838,58.64,8.38,58.44,70.16678614008941,C,29.6,No,Yes,High School,Low,1,6.6
2696,S3696,Maria,Smith,student2696@university.com,Female,24,CS,72.86,83.97,66.88,89.71,66.71,0.71,97.85,73.61399999999999,C,16.7,No,Yes,unknown,Low,5,4.2
2697,S3697,Maria,Johnson,student2697@university.com,Male,23,CS,74.88505488474205,41.26,76.36,53.49,69.57,4.72,67.0,60.7765,D,9.7,No,Yes,Master's,Medium,8,5.1
2698,S3698,Liam,Johnson,student2698@university.com,Male,20,CS,84.13,63.75,72.81,82.76,71.87,2.61,85.69,69.37049999999999,C,9.2,No,Yes,unknown,Medium,1,8.5
2699,S3699,Sara,Johnson,student2699@university.com,Female,21,CS,52.33,93.41,87.93,83.86,83.62,9.36,87.7,84.7025,B,21.4,Yes,Yes,None,Medium,2,8.0
2700,S3700,Ali,Jones,student2700@university.com,Male,22,Engineering,62.53,71.22,85.06,74.16572280178838,72.68,7.38,75.2,74.45428614008942,C,22.8,Yes,Yes,High School,Medium,9,7.8
2701,S3701,John,Davis,student2701@university.com,Male,19,CS,67.69,60.86,86.29,84.35,89.81,5.66,56.44,71.6785,C,27.5,No,Yes,Master's,Low,6,6.7
2702,S3702,Liam,Davis,student2702@university.com,Male,18,CS,86.97,55.22,69.95,96.16,81.99,6.68,63.78,64.69300000000001,D,10.9,No,Yes,unknown,High,1,5.8
2703,S3703,Ali,Brown,student2703@university.com,Female,23,CS,74.71,54.6,61.23,86.69,59.48,5.33,61.71,57.947500000000005,D,15.8,No,Yes,Master's,High,8,7.5
2704,S3704,Maria,Davis,student2704@university.com,Male,20,Business,51.43,45.99,96.01,98.06,63.86,1.48,75.93,72.654,C,29.3,No,Yes,None,High,3,7.3
2705,S3705,Sara,Williams,student2705@university.com,Male,19,Engineering,80.84,89.03,43.26,72.43,53.96,7.09,63.06,58.3925,D,15.7,Yes,Yes,None,Medium,4,7.2
2706,S3706,Ahmed,Jones,student2706@university.com,Male,18,CS,70.57,45.2,49.16,76.41,97.29,4.93,77.34,56.361000000000004,D,16.5,No,Yes,Bachelor's,High,10,6.5
2707,S3707,Sara,Johnson,student2707@university.com,Male,23,Business,96.09,57.54,65.18,63.19,94.33,6.34,64.41,63.028,D,12.2,Yes,Yes,Master's,Medium,5,5.3
2708,S3708,Liam,Davis,student2708@university.com,Female,21,CS,74.88505488474205,42.74,76.84,99.28,54.24,0.45,50.05,59.339000000000006,D,26.8,No,Yes,None,Medium,9,6.2
2709,S3709,Maria,Jones,student2709@university.com,Female,23,Mathematics,85.45,86.88,40.49,52.76,78.7,1.42,68.16,58.718999999999994,D,14.1,No,Yes,High School,Medium,5,6.6
2710,S3710,Sara,Davis,student2710@university.com,Female,21,Engineering,76.1496214988645,42.36,83.16,67.93,98.02,5.89,80.34,69.398,C,20.9,No,Yes,None,Medium,6,5.1
2711,S3711,Omar,Smith,student2711@university.com,Male,24,CS,88.05,58.5,73.52,64.88,87.36,4.59,88.68,69.5445,C,9.6,Yes,Yes,unknown,Medium,7,5.2
2712,S3712,Sara,Johnson,student2712@university.com,Female,18,Engineering,86.05,74.4,69.08,69.33,74.59,2.27,51.42,64.98400000000001,D,20.4,No,Yes,unknown,Low,5,8.0
2713,S3713,Maria,Smith,student2713@university.com,Male,23,Business,95.2,64.57,65.41,95.89,62.06,2.41,62.92,62.8655,D,28.3,No,Yes,PhD,Low,5,5.6
2714,S3714,Emma,Johnson,student2714@university.com,Female,20,Engineering,51.69,56.94,71.17,68.4,63.95,6.32,99.27,67.7245,C,24.4,No,Yes,High School,High,2,8.9
2715,S3715,Omar,Jones,student2715@university.com,Male,23,Business,72.38,56.51,49.71,95.85,86.81,0.59,63.09,56.978,D,6.7,No,Yes,PhD,Low,2,6.2
2716,S3716,Sara,Brown,student2716@university.com,Female,18,CS,83.96,87.87,46.52,71.17,89.03,4.34,88.86,66.583,C,20.8,No,Yes,Bachelor's,Low,6,7.0
2717,S3717,John,Davis,student2717@university.com,Female,19,CS,54.76,98.44,57.38,92.74,76.43,5.23,75.47,71.42399999999999,C,19.0,No,No,Master's,Low,10,6.5
2718,S3718,John,Davis,student2718@university.com,Female,19,CS,70.53,60.88,82.57,76.09,56.05,3.08,56.11,66.22800000000001,C,13.5,No,Yes,unknown,Low,6,6.5
2719,S3719,Sara,Williams,student2719@university.com,Male,23,CS,97.11,42.35,75.3,75.26977360574269,96.69,8.21,82.17,66.87598868028714,C,26.1,No,Yes,unknown,Medium,10,8.5
2720,S3720,Emma,Smith,student2720@university.com,Male,23,CS,74.88505488474205,42.19,68.81,72.47,92.24,0.57,98.32,65.6955,C,24.8,No,Yes,None,Medium,6,4.5
2721,S3721,Ahmed,Davis,student2721@university.com,Male,21,Mathematics,99.27,85.55,74.29,74.14574324324325,57.03,8.66,94.34,75.09778716216216,B,21.2,No,Yes,Bachelor's,Medium,3,5.7
2722,S3722,Maria,Jones,student2722@university.com,Female,18,CS,52.84,73.14,73.56,75.26977360574269,52.84,7.23,84.51,69.79448868028715,C,23.6,No,Yes,Bachelor's,Low,9,5.4
2723,S3723,John,Brown,student2723@university.com,Male,21,Engineering,85.89,87.02,58.42,64.48,76.79,4.46,75.61,67.59049999999999,C,9.8,No,Yes,High School,Low,7,5.6
2724,S3724,Ahmed,Jones,student2724@university.com,Male,20,Engineering,79.05,81.85,45.85,59.32,64.21,9.24,65.97,58.547,D,28.0,No,Yes,High School,Medium,4,8.6
2725,S3725,Sara,Smith,student2725@university.com,Male,24,Business,75.03,94.45,93.81,66.8,64.16,7.02,67.85,81.42099999999999,B,21.7,No,Yes,Master's,Low,9,4.3
2726,S3726,Liam,Williams,student2726@university.com,Male,19,Mathematics,98.54,93.15,75.99,81.22,54.36,9.31,67.31,73.7425,C,16.7,No,Yes,unknown,High,4,5.4
2727,S3727,Ahmed,Davis,student2727@university.com,Male,22,Business,56.48,87.3,81.86,69.33,97.67,4.73,96.1,82.454,B,9.8,Yes,Yes,Master's,Medium,3,7.7
2728,S3728,Omar,Jones,student2728@university.com,Male,22,Mathematics,94.8,68.51,67.84,85.62,91.51,4.53,60.57,67.0075,C,22.1,No,Yes,PhD,Medium,1,5.2
2729,S3729,Ali,Johnson,student2729@university.com,Female,18,Business,84.56,58.49,85.39,99.35,55.69,5.31,68.9,69.91550000000001,C,7.4,Yes,Yes,High School,Low,4,8.2
2730,S3730,John,Brown,student2730@university.com,Female,18,Mathematics,62.95,70.42,75.07,74.14574324324325,93.83,0.65,71.6,71.49578716216217,C,13.0,No,Yes,Master's,High,3,5.6
2731,S3731,Sara,Jones,student2731@university.com,Male,22,Business,95.08,70.12,43.23,73.13,84.15,9.08,70.45,57.915000000000006,D,19.3,Yes,Yes,Bachelor's,Medium,3,4.6
2732,S3732,Liam,Brown,student2732@university.com,Female,18,CS,71.46,76.62,93.41,58.21,66.27,6.68,50.21,73.922,C,21.2,Yes,Yes,unknown,Medium,6,6.6
2733,S3733,Maria,Davis,student2733@university.com,Female,19,Engineering,76.1496214988645,51.17,58.33,74.16572280178838,93.56,6.18,63.55,59.03028614008942,D,5.4,No,Yes,High School,Medium,9,6.6
2734,S3734,Liam,Johnson,student2734@university.com,Male,20,Engineering,69.44,79.34,48.27,86.34,79.9,9.26,74.93,63.1525,D,5.2,Yes,Yes,unknown,High,1,4.2
2735,S3735,Emma,Williams,student2735@university.com,Male,20,CS,92.55,67.4,45.28,60.87,92.43,9.94,88.02,60.9485,D,7.8,Yes,Yes,unknown,Low,9,7.6
2736,S3736,Omar,Williams,student2736@university.com,Female,21,CS,81.83,77.21,83.23,59.1,73.46,1.63,78.47,74.7475,C,24.2,No,Yes,Master's,Low,2,4.7
2737,S3737,Sara,Johnson,student2737@university.com,Male,19,Engineering,57.05,54.38,82.24,68.82,75.03,7.49,69.24,68.19550000000001,C,19.2,No,Yes,High School,Low,3,5.1
2738,S3738,Maria,Brown,student2738@university.com,Female,24,Mathematics,82.48,66.06,82.01,90.93,64.55,5.8,83.26,73.0995,C,20.2,No,Yes,PhD,Medium,9,6.8
2739,S3739,Emma,Davis,student2739@university.com,Female,18,CS,59.57,52.61,94.95,75.26977360574269,69.38,4.61,83.29,74.55798868028714,C,20.1,Yes,Yes,None,Low,8,8.5
2740,S3740,Emma,Jones,student2740@university.com,Female,18,Business,70.6,92.52,60.94,97.88,78.39,9.78,62.4,70.08800000000001,C,5.9,No,Yes,PhD,Medium,9,4.1
2741,S3741,Sara,Johnson,student2741@university.com,Male,24,Business,58.51,69.28,73.67,75.12164785553047,97.35,8.5,55.19,68.98258239277652,C,9.3,No,Yes,Master's,Medium,8,8.1
2742,S3742,Omar,Smith,student2742@university.com,Female,21,Mathematics,75.68118451025057,53.5,77.17,57.56,80.01,6.97,90.16,68.9945,C,23.2,Yes,Yes,Master's,Medium,6,7.8
2743,S3743,Ahmed,Brown,student2743@university.com,Male,21,Mathematics,60.59,42.47,98.77,52.13,57.37,3.83,76.49,70.134,C,21.1,Yes,Yes,None,Medium,10,4.8
2744,S3744,Ahmed,Williams,student2744@university.com,Male,18,Business,76.82,80.54,58.74,69.95,50.35,6.66,58.83,61.321000000000005,D,16.1,No,Yes,Master's,Medium,9,5.9
2745,S3745,Emma,Johnson,student2745@university.com,Male,18,Engineering,76.1496214988645,52.88,97.38,76.1,92.55,5.32,63.1,74.963,C,5.5,No,Yes,PhD,High,3,8.5
2746,S3746,Ahmed,Williams,student2746@university.com,Male,24,CS,75.07,99.37,48.92,75.26977360574269,68.22,2.49,88.32,68.36848868028713,C,15.4,No,Yes,High School,Low,4,4.7
2747,S3747,Ali,Brown,student2747@university.com,Male,19,Engineering,62.38,72.02,85.84,56.71,65.75,4.5,82.66,74.37550000000002,C,11.2,No,Yes,PhD,Medium,1,4.6
2748,S3748,Emma,Williams,student2748@university.com,Female,24,Business,84.26,57.34,77.97,56.24,90.04,2.12,97.26,72.034,C,22.4,Yes,Yes,PhD,Medium,7,7.7
2749,S3749,Emma,Johnson,student2749@university.com,Male,21,Business,75.36161862527716,79.46,89.01,52.34,97.27,5.0,73.25,79.0505,B,25.6,No,No,PhD,Low,2,6.4
2750,S3750,Maria,Brown,student2750@university.com,Male,24,Business,67.9,56.51,41.72,92.54,87.4,7.2,52.61,52.434,E,17.6,No,Yes,unknown,Low,1,5.4
2751,S3751,Ahmed,Smith,student2751@university.com,Male,24,CS,94.06,89.22,44.69,97.39,58.69,0.37,85.02,63.691,D,15.1,Yes,Yes,Master's,High,8,4.9
2752,S3752,Omar,Johnson,student2752@university.com,Male,24,Engineering,82.2,58.49,44.18,55.78,69.57,7.65,62.75,51.835499999999996,E,11.8,Yes,Yes,PhD,Medium,10,7.6
2753,S3753,Emma,Jones,student2753@university.com,Male,19,CS,85.65,99.29,75.58,60.66,87.97,0.2,66.19,76.82300000000001,B,7.3,No,Yes,unknown,Low,9,6.2
2754,S3754,Liam,Davis,student2754@university.com,Female,23,CS,63.87,76.31,76.18,75.26977360574269,95.35,5.17,59.83,72.08098868028713,C,14.3,No,Yes,Master's,High,4,5.2
2755,S3755,Omar,Johnson,student2755@university.com,Male,18,CS,50.03,90.66,94.37,93.88,99.93,5.73,65.45,85.20400000000001,A,22.0,Yes,Yes,High School,Medium,9,8.7
2756,S3756,Ali,Brown,student2756@university.com,Male,22,CS,93.27,44.37,68.06,97.94,75.58,7.61,91.47,64.8725,D,21.7,No,Yes,High School,Medium,3,6.8
2757,S3757,Maria,Davis,student2757@university.com,Female,24,Business,75.36161862527716,60.9,44.08,63.09,91.13,7.61,78.84,57.331,D,15.3,Yes,Yes,PhD,Medium,8,5.8
2758,S3758,Sara,Johnson,student2758@university.com,Male,22,CS,56.16,84.25,52.57,65.18,52.33,4.17,55.46,59.11,D,29.1,Yes,Yes,unknown,Low,10,7.6
2759,S3759,Omar,Smith,student2759@university.com,Female,23,CS,74.88505488474205,79.3,40.48,68.13,64.29,0.66,79.33,57.785000000000004,D,28.5,Yes,Yes,unknown,Low,5,6.5
2760,S3760,Emma,Smith,student2760@university.com,Female,18,Mathematics,83.07,51.65,86.6,75.12,68.58,6.94,81.68,70.7655,C,26.9,No,Yes,High School,Low,2,4.0
2761,S3761,Ali,Jones,student2761@university.com,Female,21,CS,82.61,61.37,88.94,84.12,98.78,5.11,94.24,79.394,B,15.9,Yes,Yes,High School,Low,5,8.2
2762,S3762,John,Williams,student2762@university.com,Female,22,CS,93.02,55.81,99.88,75.26977360574269,50.17,3.33,92.98,76.79848868028714,B,23.7,No,Yes,High School,High,6,4.3
